Proj ID,Status,Title,RDC,Start Year,End Year,PI,Researcher
2878,Active,Supply Chains and Inflation Dynamics,Atlanta,2024,,Bin Wei,Bin Wei
2881,Active,Understanding the Impact of Death Events on Employers and Employees in the Workplace,Kansas City,2023,,Bryan Hong,Bryan Hong
2882,Active,Formal Eviction and Criminal Justice System Contact,Seattle,2023,,William J von Geldern,William J von Geldern
2885,Active,Using journey-to-work data to more accurately contextualize Special Nutrition Assistance Program eligibility/participation rates in rural areas,UIUC,2023,,Michael C Lotspeich,Craig Carpenter
2885,Active,Using journey-to-work data to more accurately contextualize Special Nutrition Assistance Program eligibility/participation rates in rural areas,UIUC,2023,,Michael C Lotspeich,Michael C Lotspeich
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Sofia Avila Jamesson
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Joshua P Gagne
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Renee Louis
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Colin Peterson
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Maxwell C Rong
2888,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023,,David B Grusky,Kimberly A Weeden
2890,Active,Technology Cycles and the Allocation of Talent,Boston,2023,,Jessica Bai,Jessica Bai
2891,Active,The Effects of Corporate Actions on Customer and Supplier Relationships,UCLA,2023,,Judson Caskey,Judson Caskey
2894,Active,"COVID-19 Outbreaks, Immigration Enforcement, and Demographic Change in the Rural United States",Utah,2023,,Erin Hofmann,Erin Hofmann
2896,Active,Military Service and Immigrants' Assimilation: Evidence from the Vietnam Draft Lotteries,Philadelphia,2023,,Melissa Desfor,Melissa Desfor
2897,Active,"Understanding the impact of urbanity and rurality on food security, SNAP participation, and receipt of emergency food before and during the COVID-19 pandemic",Minnesota,2023,,Patrick Brady,Patrick Brady
2898,Active,The Effects of Early Childhood Circumstances on Adult Involvement in the Criminal Justice System,Stanford,2023,,Maya Rossin-Slater,Hilary W Hoynes
2898,Active,The Effects of Early Childhood Circumstances on Adult Involvement in the Criminal Justice System,Stanford,2023,,Maya Rossin-Slater,Maya Rossin-Slater
2898,Active,The Effects of Early Childhood Circumstances on Adult Involvement in the Criminal Justice System,Stanford,2023,,Maya Rossin-Slater,Nicholas Scott-Hearn
2904,Active,"Corporate Financial and Nonfinancial Decisions, Human Capital, and Trades",Texas,2024,,Xiao Cen,Xiao Cen
2907,Active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,Nebraska,2023,,Regina Werum,Hsu-Chih Cheng
2907,Active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,Nebraska,2023,,Regina Werum,Shawn Ratcliff
2907,Active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,Nebraska,2023,,Regina Werum,Regina Werum
2909,Active,Health Insurance Payer Mix Map of Wyoming,Colorado,2024,,Franz Fuchs,Franz Fuchs
2910,Active,Bankruptcy in the U.S.,Boston,2023,,Samuel Antill,Samuel Antill
2910,Active,Bankruptcy in the U.S.,Boston,2023,,Samuel Antill,Aymeric Bellon
2912,Active,Trends and Turnover in the Early Childhood Labor Market,Cornell,2023,,Katharine Sadowski,Katharine Sadowski
2913,Active,Estimates of US Food Insecurity Dynamics: Measuring Food Insecurity Across the US with a New Synthetic Panel Approach,Cornell,2024,,Christopher B Barrett,Senan Hogan-Hennessy
2913,Active,Estimates of US Food Insecurity Dynamics: Measuring Food Insecurity Across the US with a New Synthetic Panel Approach,Cornell,2024,,Christopher B Barrett,Seungmin Lee
2919,Active,"Racialization, Class, and Migration: Intersectional Effects of Structural Discrimination on Child Access to WIC",Maryland,2023,,Michael Long,Michael Long
2925,Active,How Much do Firm Differences Contribute to the Gender Pay Gap? Examining Gender Inequality across the Earnings Distribution from the 1990s-Present,Baruch,2023,,Greer Mellon,Thomas A DiPrete
2925,Active,How Much do Firm Differences Contribute to the Gender Pay Gap? Examining Gender Inequality across the Earnings Distribution from the 1990s-Present,Baruch,2023,,Greer Mellon,Greer Mellon
2931,Active,"Exploring the relationship between family member criminal justice involvement, family well-being and young adult outcomes",Boston,2023,,Naoka Carey,Naoka Carey
2931,Active,"Exploring the relationship between family member criminal justice involvement, family well-being and young adult outcomes",Boston,2023,,Naoka Carey,Rebekah L Coley
2932,Active,Human Capital and Startup Performance,Triangle,2023,,Yerodin Bermiss,Yeo Jin Kim
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,Amelia Dana
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,Samantha Gailey
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,Bria Gresham
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,Theresa Osypuk
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,David Rehkopf
2934,Active,"The influence of a housing voucher experiment and neighborhood context on mortality, fertility, housing, family formation, and demographic outcomes after 30 years",Minnesota,2023,,Theresa Osypuk,Leslie Root
2936,Active,Dynamics of Nonemployer and Employer Establishments in the Context of Regional Variables,Berkeley,2024,,Frank M Fossen,Frank M Fossen
2939,Active,Coresident Grandparenting and Mortality,Baruch,2023,,Hongwei Xu,Hongwei Xu
2941,Active,Special Economic Zone Designations to Enhance Economic Development,Atlanta,2023,,Jason DeBacker,Jason DeBacker
2941,Active,Special Economic Zone Designations to Enhance Economic Development,Atlanta,2023,,Jason DeBacker,Kara Jones
2941,Active,Special Economic Zone Designations to Enhance Economic Development,Atlanta,2023,,Jason DeBacker,Amy Lim
2947,Active,The effect of access to subsidized housing in the United States,Missouri,2023,,Brittany Street,Keith F Finlay
2947,Active,The effect of access to subsidized housing in the United States,Missouri,2023,,Brittany Street,Emily Leslie
2947,Active,The effect of access to subsidized housing in the United States,Missouri,2023,,Brittany Street,Brittany Street
2947,Active,The effect of access to subsidized housing in the United States,Missouri,2023,,Brittany Street,Duan Zhang
2951,Active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",Baruch,2023,,Jessica H Hardie,Jonathan Daw
2951,Active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",Baruch,2023,,Jessica H Hardie,Jessica H Hardie
2951,Active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",Baruch,2023,,Jessica H Hardie,Frank Heiland
2951,Active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",Baruch,2023,,Jessica H Hardie,Rosemary T Hyson
2956,Active,"Residential Property Valuation, Tax Exemptions, and Migration",Kentucky,2024,,William Hoyt,William Hoyt
2956,Active,"Residential Property Valuation, Tax Exemptions, and Migration",Kentucky,2024,,William Hoyt,Lucas Taulbee
2957,Active,Examining Interventions to Improve the Post-Release Outcomes of Incarcerated Individuals,Michigan,2023,,Nikhil Rao,Nikhil Rao
2957,Active,Examining Interventions to Improve the Post-Release Outcomes of Incarcerated Individuals,Michigan,2023,,Nikhil Rao,James M Reeves
2961,Active,School Desegregations and Long-Run Health Among African Americans,Boston,2023,,Geoffrey Kocks,Geoffrey Kocks
2962,Active,Financial Inclusion of Latin American Immigrants in the United States,Georgetown,2024,,Razvan Vlaicu,Grant Storer
2962,Active,Financial Inclusion of Latin American Immigrants in the United States,Georgetown,2024,,Razvan Vlaicu,Razvan Vlaicu
2962,Active,Financial Inclusion of Latin American Immigrants in the United States,Georgetown,2024,,Razvan Vlaicu,Leo Zucker
2966,Active,How Productivity and Employment Growth are Associated with Innovation and the Impact of Design on Innovation and Firm Growth,Penn State,2023,,Stephan Goetz,Luyi Han
2966,Active,How Productivity and Employment Growth are Associated with Innovation and the Impact of Design on Innovation and Firm Growth,Penn State,2023,,Stephan Goetz,Zheng Tian
2967,Active,The Costs of Entrepreneurship Versus Work,Triangle,2023,,Melanie E Wallskog,Jiwon Hwang
2967,Active,The Costs of Entrepreneurship Versus Work,Triangle,2023,,Melanie E Wallskog,Sungil Kim
2967,Active,The Costs of Entrepreneurship Versus Work,Triangle,2023,,Melanie E Wallskog,Melanie E Wallskog
2968,Active,M&A Premium and Labor Force Restructuring,Missouri,2024,,Kateryna Holland,Kateryna Holland
2970,Active,County level estimates of childhood obesity using the 2020 and 2021 National Survey of Children's Health,Atlanta,2023,,Latetia V Moore Freeman,John Williamson
2972,Active,The Effect of Medicaid Expansion on Mortality Disparities and Poverty,Kansas City,2023,,J. Tom Mueller,Regina Baker
2972,Active,The Effect of Medicaid Expansion on Mortality Disparities and Poverty,Kansas City,2023,,J. Tom Mueller,J. Tom Mueller
2977,Active,The Best Cities for Firms,Utah,2023,,Andra Ghent,Andra Ghent
2978,Active,Mothers' Work Schedules and Children's Participation in Early Care and Education,Wisconsin,2024,,Alejandra Pilarz,Alejandra Pilarz
2981,Active,"Composition of external finance, information, and firm ownership",Wisconsin,2023,,Dean Corbae,Dean Corbae
2981,Active,"Composition of external finance, information, and firm ownership",Wisconsin,2023,,Dean Corbae,Ekaterina Kazakova
2985,Active,Labor Market Returns to Double Majoring,Cornell,2023,,Maria Zhu,Alfonso Flores-Lagunes
2985,Active,Labor Market Returns to Double Majoring,Cornell,2023,,Maria Zhu,Andrew Smith
2985,Active,Labor Market Returns to Double Majoring,Cornell,2023,,Maria Zhu,Maria Zhu
2988,Active,"Credit Market Frictions, Creditor's Rights, and the Real Economy",Atlanta,2023,,Jianzhang Lin,Jianzhang Lin
2989,Active,The Effect of Employer-Provided Health Insurance on Employment and Wages,Baruch,2023,,Jessica Min,Jessica Min
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Earnest Curtis
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Maya E Donovan
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Weiting Miao
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Kevin A Roberts
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Juan Carlos Suarez Serrato
2998,Active,"Production, Energy, and Employment in Response to Changes in Energy Costs, Environmental Factors, and the Business Environment",Triangle,2023,,Earnest Curtis,Yi Daniel D Xu
3002,Active,"Childhood Poverty, EITC, and the Criminal Justice System: Can an early intervention prevent Criminal Justice System Involvement?",UCLA,2023,,Danielle Sobol,Philip O Armour
3002,Active,"Childhood Poverty, EITC, and the Criminal Justice System: Can an early intervention prevent Criminal Justice System Involvement?",UCLA,2023,,Danielle Sobol,Danielle Sobol
3003,Active,Unexpected shocks in trade and firm adjustment behaviors,Cornell,2024,,Jihye Jang,Murillo Campello
3003,Active,Unexpected shocks in trade and firm adjustment behaviors,Cornell,2024,,Jihye Jang,Jihye Jang
3009,Active,"Labor Transition Away from Fossil Fuels: The Coal Decline Impacts on Employment, Wage, and Internal Migration in the U.S.",UCLA,2024,,Minwoo Hyun,Minwoo Hyun
3010,Active,Labor Demand and Firms' Discount Rates,Cornell,2024,,Paulo Lins,Lorenz Ekerdt
3010,Active,Labor Demand and Firms' Discount Rates,Cornell,2024,,Paulo Lins,Paulo Lins
3010,Active,Labor Demand and Firms' Discount Rates,Cornell,2024,,Paulo Lins,Kai-Jie Wu
3011,Active,The Social and Economic Impact of Unconditional Cash Transfers,Michigan,2024,,Sarah M Miller,Sarah M Miller
3012,Active,"Merger Impacts on Productivity, Markups, and Beyond",Georgetown,2023,,Cameron W Healy,Cameron W Healy
3018,Active,Estimates of the Earned Income Tax Credit on Employment and Wages,Maryland,2024,,Ethan D Kaplan,Christopher D Boone
3018,Active,Estimates of the Earned Income Tax Credit on Employment and Wages,Maryland,2024,,Ethan D Kaplan,John I Iselin
3018,Active,Estimates of the Earned Income Tax Credit on Employment and Wages,Maryland,2024,,Ethan D Kaplan,Ethan D Kaplan
3019,Active,"Incarceration and mortality in the United States, 2008-2015",Stanford,2023,,Mathew V Kiang,Mathew V Kiang
3019,Active,"Incarceration and mortality in the United States, 2008-2015",Stanford,2023,,Mathew V Kiang,Esther Velasquez
3020,Active,"The Effects of Debt Overhang on Individual Labor Outcomes, Business Creation, and Growth",Philadelphia,2024,,Vyacheslav Mikhed,Lauren Lambie-Hanson
3020,Active,"The Effects of Debt Overhang on Individual Labor Outcomes, Business Creation, and Growth",Philadelphia,2024,,Vyacheslav Mikhed,Vyacheslav Mikhed
3020,Active,"The Effects of Debt Overhang on Individual Labor Outcomes, Business Creation, and Growth",Philadelphia,2024,,Vyacheslav Mikhed,Peter D Psathas
3020,Active,"The Effects of Debt Overhang on Individual Labor Outcomes, Business Creation, and Growth",Philadelphia,2024,,Vyacheslav Mikhed,Valeria Zeballos Doubinko
3031,Active,Linking the National Survey of College Graduates to Census Bureau Employer Data,Triangle,2024,,Darryl Cooney,Jennifer Ozawa
3039,Active,"Financing, Market Power, and Inequality",Austin,2024,,Nathaniel A Pancost,Travis F Dorsey
3039,Active,"Financing, Market Power, and Inequality",Austin,2024,,Nathaniel A Pancost,Nathaniel A Pancost
3039,Active,"Financing, Market Power, and Inequality",Austin,2024,,Nathaniel A Pancost,Eric P Vance
3039,Active,"Financing, Market Power, and Inequality",Austin,2024,,Nathaniel A Pancost,Xiaolan Zhang
3042,Active,The Spatial Distribution of Firms: Causes and Consequences,Stanford,2024,,Bharat K Chandar,Bharat K Chandar
3042,Active,The Spatial Distribution of Firms: Causes and Consequences,Stanford,2024,,Bharat K Chandar,Rebecca Diamond
3044,Active,"Human Resources, Natural Resources, and the Location of Individuals and Economic Activity in Metropolitan and Non-Metropolitan Areas",Penn State,2023,,Luyi Han,Luyi Han
3044,Active,"Human Resources, Natural Resources, and the Location of Individuals and Economic Activity in Metropolitan and Non-Metropolitan Areas",Penn State,2023,,Luyi Han,John V Winters
